,LocRfc_A,LocRfc_D,amc_A,amc_D,avg_cc_A,avg_cc_D,ca_A,ca_D,cam_A,cam_D,cbm_A,cbm_D,cbo_A,cbo_D,ce_A,ce_D,dam_A,dam_D,dit_A,dit_D,ic_A,ic_D,lcom3_A,lcom3_D,lcom_A,lcom_D,loc_A,loc_D,max_cc_A,max_cc_D,mfa_A,mfa_D,moa_A,moa_D,noc_A,noc_D,npm_A,npm_D,rfc_A,rfc_D,wmc_A,wmc_D
camel-1.6,0.229890046,0.77507716,0.296778549,0.708767361,0.270929784,0.736593364,0.24836034,0.74836034,0.689236111,0.314621914,0.479456019,0.57267554,0.215904707,0.790991512,0.274402006,0.733603395,0.440634645,0.553578318,0.444155093,0.580873843,0.461950231,0.581741898,0.53988233,0.485243056,0.25544946,0.749035494,0.23119213,0.774594907,0.25072338,0.748505015,0.546489198,0.478009259,0.432291667,0.651813272,0.488425926,0.564284336,0.262731481,0.745225694,0.226514275,0.778790509,0.225405093,0.779320988
camel-1.6,0.308114035,0.698190789,0.418242873,0.589706689,0.311883224,0.69627193,0.321134868,0.675575658,0.682565789,0.323190789,0.506716009,0.453193531,0.313322368,0.691269189,0.350466009,0.651452851,0.378426535,0.587171053,0.553591009,0.416735197,0.508566338,0.448122259,0.534470943,0.468407346,0.320243969,0.682976974,0.312431469,0.693530702,0.31051261,0.698533443,0.584087171,0.38473136,0.306263706,0.699698465,0.317639803,0.646861294,0.299684759,0.70703125,0.297628838,0.708675987,0.309004934,0.692913925
camel-1.6,0.190850515,0.814304124,0.295060137,0.709364261,0.248109966,0.765936426,0.261426117,0.740292096,0.771950172,0.230412371,0.474183849,0.547895189,0.200902062,0.807731959,0.23685567,0.774312715,0.392611684,0.60137457,0.446477663,0.533333333,0.471993127,0.536168385,0.548324742,0.452147766,0.265549828,0.750515464,0.19282646,0.812457045,0.203694158,0.781958763,0.519544674,0.477620275,0.29145189,0.730197595,0.418857388,0.615721649,0.27169244,0.746005155,0.18088488,0.825042955,0.226331615,0.785180412
camel-1.6,0.386315492,0.618909759,0.446264652,0.559101822,0.418655557,0.587275809,0.366049993,0.630560655,0.624558678,0.381372687,0.518994492,0.463140799,0.368450784,0.636068352,0.384479593,0.62180483,0.422539189,0.515181472,0.50141223,0.494704138,0.50141223,0.47641576,0.524502189,0.46695382,0.37770089,0.622934614,0.39048157,0.615026126,0.393659088,0.61848609,0.527609095,0.466177094,0.417455162,0.596102245,0.451278068,0.507696653,0.362378195,0.643129501,0.371981359,0.631831662,0.351221579,0.651179212
camel-1.6,0.211787565,0.792596652,0.293692706,0.711090076,0.297329613,0.704962136,0.293045038,0.681845357,0.753138701,0.25154444,0.367477083,0.609057393,0.227530889,0.773864089,0.263850139,0.742676365,0.351434835,0.55784177,0.461638103,0.525607812,0.327869669,0.623804305,0.544589478,0.464228776,0.304453966,0.677610602,0.209396174,0.794888402,0.236697888,0.74153049,0.551115982,0.48151654,0.27929454,0.737096453,0.288262256,0.674521722,0.286568354,0.706207652,0.224740933,0.777202073,0.24616381,0.752192108
camel-1.6,0.299115795,0.705547481,0.441315407,0.559108527,0.320796996,0.679808624,0.281613372,0.69410126,0.649224806,0.357134205,0.483890504,0.497880329,0.282340116,0.716448643,0.331153101,0.665939922,0.501271802,0.499515504,0.499454942,0.482255329,0.478803295,0.499818314,0.475169574,0.544391957,0.270348837,0.723716085,0.30377907,0.701005329,0.305535368,0.667514535,0.549115795,0.435440891,0.458393895,0.563892926,0.451126453,0.488129845,0.256237888,0.741824128,0.286337209,0.717175388,0.263141957,0.738432655
camel-1.6,0.410122863,0.595441595,0.502181268,0.487936254,0.313568376,0.665242165,0.274394587,0.718215812,0.720753205,0.284677707,0.524661681,0.382968305,0.248041311,0.751691595,0.399394587,0.597934473,0.531294516,0.411057692,0.503739316,0.424056268,0.524082977,0.375445157,0.46576745,0.537882835,0.304932336,0.69747151,0.44315349,0.562143875,0.385149573,0.566328348,0.578792735,0.350560897,0.452546296,0.478276353,0.437366453,0.411057692,0.26397792,0.734330484,0.306445869,0.695913462,0.263221154,0.738960114
camel-1.4,0.258303571,0.747589286,0.352232143,0.65125,0.406071429,0.603035714,0.316875,0.673214286,0.766875,0.242946429,0.399642857,0.618928571,0.270446429,0.731875,0.260892857,0.741607143,0.385267857,0.620625,0.418482143,0.579464286,0.397410714,0.618482143,0.540446429,0.445982143,0.25875,0.753660714,0.259553571,0.745803571,0.328303571,0.624107143,0.479196429,0.523392857,0.303928571,0.656339286,0.496071429,0.514196429,0.242232143,0.77,0.254285714,0.754732143,0.23125,0.778482143
camel-1.4,0.252302521,0.754890756,0.429042017,0.582453782,0.365176471,0.649411765,0.232806723,0.783798319,0.810285714,0.19697479,0.50810084,0.580571429,0.221042017,0.791058824,0.266621849,0.747697479,0.573915966,0.444840336,0.445647059,0.605983193,0.498689076,0.578756303,0.476907563,0.556436975,0.279798319,0.731966387,0.267428571,0.738151261,0.345613445,0.695260504,0.553277311,0.513747899,0.345008403,0.724235294,0.466352941,0.690957983,0.201142857,0.807394958,0.209142857,0.798453782,0.202621849,0.806386555
camel-1.4,0.329354553,0.67780725,0.462599469,0.546153846,0.44137931,0.556145004,0.37250221,0.658709107,0.658355438,0.354818744,0.379310345,0.647214854,0.350397878,0.65959328,0.382493369,0.622900088,0.474358974,0.55994695,0.411229001,0.61290893,0.398850575,0.643589744,0.536162688,0.487533156,0.31556145,0.687886826,0.332537577,0.67285588,0.356852343,0.631918656,0.398762157,0.614323607,0.489124668,0.537223696,0.428735632,0.580282935,0.301503095,0.713616269,0.310963749,0.698938992,0.295313882,0.715296198
camel-1.4,0.264367816,0.739723359,0.378920709,0.627410871,0.343074226,0.661016949,0.338106371,0.623319696,0.701733879,0.302454705,0.387395285,0.465419832,0.333917787,0.660140269,0.316578999,0.679427236,0.301285798,0.565166569,0.423631405,0.498441457,0.37794662,0.470874732,0.552113774,0.435223066,0.253263199,0.748587571,0.270017534,0.735242548,0.299629846,0.644847068,0.512468342,0.406292616,0.320183129,0.595752971,0.313656731,0.487531658,0.256282876,0.734365868,0.243132671,0.75949737,0.244301578,0.752094292
camel-1.4,0.207545421,0.798294401,0.360863923,0.645439377,0.278550241,0.729699666,0.336206897,0.69475343,0.774842418,0.232387838,0.390433815,0.619670004,0.286614757,0.717093066,0.320448647,0.68381535,0.419632925,0.662866148,0.466444197,0.555617353,0.431219874,0.618372265,0.518817204,0.48971079,0.230070449,0.7815165,0.211902113,0.795698925,0.263718947,0.76742677,0.466629588,0.508806081,0.308954394,0.670930664,0.533555803,0.584538376,0.203096033,0.807842047,0.197441602,0.808212829,0.201427512,0.808769003
camel-1.4,0.311092437,0.694201681,0.391932773,0.612605042,0.433361345,0.568655462,0.392352941,0.605462185,0.690840336,0.31302521,0.365798319,0.547983193,0.346638655,0.657731092,0.301932773,0.707478992,0.364453782,0.594117647,0.392689076,0.566806723,0.357731092,0.558487395,0.562773109,0.435378151,0.316722689,0.684285714,0.314621849,0.69,0.329411765,0.662268908,0.442605042,0.506638655,0.368907563,0.646302521,0.409747899,0.552436975,0.292436975,0.70789916,0.290420168,0.716218487,0.297058824,0.706554622
camel-1.4,0.204119601,0.801262458,0.38013289,0.635016611,0.324651163,0.693554817,0.226312292,0.779933555,0.806445183,0.199335548,0.437342193,0.600730897,0.166179402,0.839401993,0.192159468,0.820265781,0.511627907,0.575282392,0.482724252,0.5689701,0.459734219,0.599667774,0.529900332,0.490431894,0.208305648,0.786843854,0.214817276,0.791428571,0.294019934,0.709634551,0.522059801,0.527375415,0.309501661,0.735813953,0.395348837,0.680398671,0.185581395,0.81833887,0.175282392,0.834352159,0.170099668,0.837475083
camel-1.4,0.254424375,0.752782339,0.40056559,0.613118044,0.354132458,0.65854771,0.300218938,0.702700237,0.778416347,0.231618318,0.433315088,0.631089217,0.288542237,0.718664477,0.313811348,0.694490057,0.417259624,0.534756431,0.406768838,0.626071885,0.425469805,0.634920635,0.522076263,0.506385696,0.258803138,0.760536398,0.260810071,0.745849298,0.306787083,0.702791461,0.492337165,0.535395001,0.319923372,0.672596242,0.537949279,0.506112023,0.213738369,0.801860974,0.236361978,0.76984127,0.207626346,0.804050356
camel-1.4,0.396791188,0.60907567,0.47473659,0.530052682,0.466954023,0.543821839,0.364822797,0.643917625,0.623323755,0.384458812,0.477969349,0.521671456,0.396671456,0.605603448,0.435225096,0.570761494,0.520474138,0.44683908,0.520713602,0.475454981,0.48072318,0.517480843,0.422054598,0.576388889,0.364583333,0.655411877,0.408045977,0.597701149,0.427681992,0.553999042,0.52262931,0.482638889,0.488386015,0.510177203,0.43151341,0.553639847,0.360871648,0.655890805,0.369372605,0.638649425,0.363146552,0.647150383
camel-1.4,0.209934319,0.796551724,0.347783251,0.658374384,0.274055829,0.727750411,0.314367816,0.690147783,0.777914614,0.2272578,0.363546798,0.605747126,0.286288998,0.713218391,0.336288998,0.658866995,0.374220033,0.652545156,0.387027915,0.590229885,0.391543514,0.596387521,0.560509031,0.453284072,0.241789819,0.767405583,0.211001642,0.795977011,0.266420361,0.71683087,0.420114943,0.527996716,0.326847291,0.604269294,0.485960591,0.55952381,0.192036125,0.816912972,0.207471264,0.79909688,0.198357964,0.813382594
camel-1.4,0.38962963,0.615343915,0.403386243,0.604973545,0.470687831,0.536296296,0.355661376,0.645291005,0.620634921,0.385396825,0.444021164,0.515978836,0.366878307,0.639470899,0.37005291,0.633333333,0.468888889,0.522116402,0.47989418,0.512169312,0.452486772,0.516296296,0.505502646,0.512063492,0.428042328,0.56973545,0.393756614,0.60984127,0.425820106,0.512275132,0.475343915,0.511746032,0.405608466,0.63005291,0.532910053,0.509417989,0.394074074,0.602433862,0.35957672,0.645396825,0.406031746,0.595132275
camel-1.4,0.264285714,0.741680672,0.377647059,0.626386555,0.423613445,0.587394958,0.33302521,0.681092437,0.75302521,0.256554622,0.32512605,0.661680672,0.26210084,0.745462185,0.289579832,0.712857143,0.401680672,0.605798319,0.336470588,0.660084034,0.341428571,0.670504202,0.528235294,0.474705882,0.288487395,0.72092437,0.269831933,0.736554622,0.344285714,0.672605042,0.390840336,0.58789916,0.378487395,0.606134454,0.379831933,0.493613445,0.263781513,0.748319328,0.251680672,0.754705882,0.25697479,0.759327731
camel-1.4,0.238155313,0.766961032,0.378469302,0.635688253,0.314760303,0.705494814,0.255606953,0.733319316,0.777614242,0.228973928,0.418138492,0.57954864,0.266961032,0.729744884,0.29941127,0.694561256,0.38849173,0.531609195,0.473016541,0.517872161,0.409447715,0.575904121,0.538898234,0.491589571,0.22960471,0.773549201,0.247266611,0.758059994,0.278595458,0.747827306,0.553195963,0.438463695,0.317353518,0.664213625,0.447224558,0.564339781,0.1937903,0.81118587,0.209279507,0.79758901,0.189725259,0.819456126
camel-1.4,0.252691115,0.754698048,0.406221492,0.602536034,0.323024995,0.690111294,0.32311622,0.697774129,0.755427842,0.25323846,0.490695129,0.636015326,0.29228243,0.714924284,0.31837256,0.691662105,0.515690567,0.641123883,0.529100529,0.565681445,0.513501186,0.629720854,0.515873016,0.494982667,0.231435869,0.783798577,0.258985587,0.747308885,0.311713191,0.675971538,0.541507024,0.515234446,0.432037949,0.622331691,0.623700055,0.599343186,0.226692209,0.793285897,0.231162197,0.775041051,0.215836526,0.798941799
camel-1.4,0.197684246,0.807640297,0.408130494,0.594574037,0.327248141,0.663032454,0.314486139,0.701741041,0.785412441,0.221771467,0.408299527,0.532285328,0.261747803,0.745774172,0.264790399,0.745351589,0.431118999,0.566176471,0.352941176,0.624239351,0.413116971,0.529242732,0.544202164,0.45300879,0.207910751,0.798681542,0.199543611,0.806203516,0.274509804,0.717630156,0.401791751,0.578938472,0.268424611,0.706304936,0.290060852,0.724814064,0.168948614,0.839925625,0.191007437,0.814908722,0.168864097,0.837390128
camel-1.4,0.206558442,0.798506494,0.344350649,0.658311688,0.364935065,0.626168831,0.295324675,0.693701299,0.756103896,0.248311688,0.373701299,0.563701299,0.262012987,0.733831169,0.26025974,0.73974026,0.358051948,0.558116883,0.305909091,0.666818182,0.366363636,0.566818182,0.551493506,0.438896104,0.227402597,0.76961039,0.208376623,0.796038961,0.276558442,0.648831169,0.390779221,0.579025974,0.222792208,0.691168831,0.273441558,0.559090909,0.216753247,0.779220779,0.203441558,0.802857143,0.213701299,0.78025974
camel-1.4,0.18962406,0.816015038,0.374962406,0.632631579,0.310225564,0.703909774,0.251278195,0.753984962,0.838345865,0.168270677,0.389849624,0.665639098,0.194210526,0.813383459,0.229548872,0.781353383,0.461578947,0.573533835,0.381729323,0.65112782,0.413984962,0.663533835,0.516315789,0.502781955,0.200977444,0.801578947,0.19924812,0.806766917,0.269774436,0.732857143,0.431428571,0.581804511,0.336390977,0.687518797,0.502330827,0.617969925,0.152180451,0.860225564,0.164736842,0.842932331,0.154135338,0.860075188
camel-1.4,0.381000676,0.627338292,0.514987604,0.504282173,0.381902186,0.635789948,0.361956277,0.645931936,0.703853955,0.302569304,0.490872211,0.603786342,0.322402524,0.68447149,0.343926076,0.672864548,0.551836827,0.532003606,0.545638945,0.519044399,0.490196078,0.600292991,0.484223574,0.555330178,0.312373225,0.709150327,0.399481632,0.60581474,0.418187965,0.65911652,0.576515664,0.477462249,0.538426865,0.556569754,0.578769439,0.607730449,0.243858463,0.769776876,0.327022763,0.680527383,0.26943881,0.73957629
camel-1.4,0.33441092,0.671785201,0.412266523,0.597072557,0.474317529,0.544091236,0.34294181,0.67816092,0.689206178,0.317259339,0.415678879,0.561871408,0.376616379,0.633081897,0.44378592,0.563038793,0.454741379,0.59527658,0.453035201,0.539780891,0.438846983,0.560255029,0.544630029,0.483387213,0.393857759,0.618354885,0.336206897,0.670258621,0.418193247,0.621138649,0.446210489,0.526490661,0.437320402,0.570492098,0.531609195,0.558279454,0.319145115,0.701957615,0.321928879,0.68669181,0.323006466,0.695851293
camel-1.4,0.265907225,0.739634647,0.354166667,0.64706486,0.329022989,0.677134647,0.355808703,0.647783251,0.675082102,0.333128079,0.430213465,0.530069787,0.325431034,0.675492611,0.29977422,0.695710181,0.39183087,0.588875205,0.557984401,0.438321018,0.429392447,0.533045977,0.522270115,0.451662562,0.27319376,0.735119048,0.267036125,0.737479475,0.284482759,0.689860427,0.561884236,0.418103448,0.326867816,0.652504105,0.435960591,0.54043514,0.312807882,0.686268473,0.263341544,0.743944992,0.279248768,0.730808703
camel-1.4,0.30555102,0.699428571,0.405387755,0.603183673,0.387673469,0.621877551,0.271836735,0.70677551,0.745469388,0.257142857,0.459918367,0.453061224,0.305714286,0.688163265,0.351918367,0.642204082,0.377061224,0.524816327,0.503428571,0.448897959,0.456326531,0.452979592,0.521142857,0.496897959,0.298122449,0.687183673,0.315020408,0.68922449,0.330530612,0.607265306,0.550285714,0.406612245,0.390122449,0.565795918,0.391918367,0.515102041,0.236653061,0.740571429,0.276571429,0.727510204,0.240816327,0.744326531
camel-1.4,0.228200371,0.778627087,0.365046382,0.644304267,0.377068646,0.624044527,0.312059369,0.698849722,0.770166976,0.234656772,0.316883117,0.674805195,0.262263451,0.743450835,0.274805195,0.727792208,0.463821892,0.526827458,0.374693878,0.628200371,0.327050093,0.67851577,0.492912801,0.525565863,0.254916512,0.756883117,0.23703154,0.768237477,0.317847866,0.703747681,0.44096475,0.555918367,0.363562152,0.641781076,0.477105751,0.551688312,0.202152134,0.806530612,0.194137291,0.812319109,0.202597403,0.805788497
camel-1.4,0.185002737,0.820675972,0.343801314,0.664203612,0.287903667,0.718664477,0.267172961,0.730363985,0.808360701,0.20210728,0.483442802,0.561644773,0.206349206,0.798576902,0.211480569,0.797482211,0.414408867,0.654625068,0.438765736,0.60892173,0.49288451,0.5606185,0.539545703,0.474685276,0.205391352,0.809455391,0.186302682,0.819512863,0.252599891,0.763615216,0.507389163,0.537287904,0.229337712,0.782840722,0.474274767,0.638067871,0.206280788,0.807129174,0.174466338,0.833196497,0.191776136,0.819581281
camel-1.4,0.296387521,0.709359606,0.483931504,0.523574947,0.417429041,0.597935726,0.315505513,0.691414497,0.688130425,0.321018062,0.380483228,0.654937837,0.281022754,0.720971147,0.340605208,0.665376495,0.439010087,0.589608257,0.437602627,0.565446868,0.382946282,0.651184612,0.546680741,0.438423645,0.260614591,0.754867464,0.307295332,0.69809993,0.389866291,0.568261787,0.461881304,0.53917429,0.438892798,0.52545156,0.38857612,0.570021112,0.233872859,0.774337321,0.263077645,0.743607788,0.233638283,0.774571898
camel-1.4,0.33908046,0.667816092,0.406374086,0.601149425,0.385266458,0.625496343,0.435736677,0.602089864,0.657575758,0.352246604,0.450888192,0.613793103,0.419017764,0.595611285,0.405747126,0.60846395,0.528840125,0.53584117,0.435945664,0.580877743,0.471264368,0.615673981,0.489968652,0.526854754,0.359352142,0.64723093,0.338871473,0.667293626,0.351097179,0.670950888,0.423615465,0.561546499,0.411912226,0.649007315,0.486833856,0.607941484,0.338557994,0.682340648,0.347857889,0.661546499,0.330512017,0.693625914
camel-1.2,0.312532044,0.694792353,0.460997583,0.549622794,0.386215484,0.62565004,0.359554677,0.667765326,0.689518787,0.31963671,0.54310408,0.540540541,0.301105984,0.711052516,0.277301692,0.733538416,0.541053248,0.494177104,0.585365854,0.455650773,0.541565956,0.538343221,0.428770234,0.586611001,0.285871237,0.724602651,0.313337728,0.69398667,0.415952538,0.624404893,0.574086281,0.466564125,0.353402183,0.676627847,0.409873288,0.697355892,0.299055153,0.711272248,0.309016333,0.698015088,0.306233062,0.704094338
camel-1.2,0.304644809,0.70256527,0.373709775,0.634714633,0.29007286,0.715391621,0.388888889,0.603142077,0.677064359,0.330145719,0.397313297,0.56883728,0.298345477,0.70256527,0.298193685,0.700440194,0.393214936,0.494914997,0.455601093,0.502200971,0.382437766,0.560564663,0.515862174,0.478369763,0.321873103,0.689511233,0.306997571,0.698922283,0.284836066,0.674256223,0.520188221,0.4726017,0.330145719,0.626214329,0.388205829,0.517304189,0.330601093,0.6678051,0.298876746,0.705297511,0.317167577,0.687537948
camel-1.2,0.324043821,0.684028445,0.364116856,0.640688065,0.370363252,0.640880261,0.447530271,0.527388045,0.637901211,0.36507784,0.474533923,0.467134346,0.349125505,0.655967711,0.346338651,0.658754565,0.412454353,0.51143571,0.556698059,0.429848165,0.482317894,0.452815683,0.550836056,0.44214876,0.348452816,0.646742264,0.327022871,0.681145493,0.341245435,0.63617144,0.554487796,0.442821449,0.343167403,0.630213338,0.433499904,0.474149529,0.338650778,0.65721699,0.315010571,0.691812416,0.332019988,0.669421488
camel-1.2,0.378721014,0.629382974,0.380807189,0.627778224,0.394848752,0.592152772,0.428789216,0.554842333,0.623846586,0.386022627,0.432560379,0.546417395,0.40712509,0.60121961,0.418278103,0.593436572,0.488245206,0.45984113,0.439220091,0.521383295,0.438337479,0.524031132,0.494904919,0.52218567,0.419481666,0.567439621,0.384016689,0.624328011,0.400946803,0.622001123,0.449330017,0.555163283,0.463451817,0.543930033,0.455829255,0.442670304,0.395089465,0.602262698,0.366203964,0.643825724,0.401267753,0.605231485
camel-1.2,0.372118312,0.636291141,0.441496303,0.563723358,0.418877773,0.577207482,0.346672466,0.651442656,0.621647093,0.386544875,0.425982311,0.578294911,0.389807163,0.616572423,0.420037698,0.585616935,0.487675801,0.51000435,0.495650283,0.500724953,0.442583732,0.553791504,0.480426272,0.530375526,0.325938814,0.681165724,0.375815572,0.633681311,0.394881833,0.624039437,0.473611715,0.521023633,0.423807453,0.569957953,0.502392344,0.481803683,0.288603741,0.722198057,0.356894302,0.653037553,0.32985356,0.67891837
camel-1.2,0.336436418,0.669149134,0.446285608,0.560913548,0.3607646,0.638056228,0.359026873,0.648234345,0.652020108,0.353689567,0.50257556,0.498231242,0.317073171,0.681437349,0.319431515,0.678458388,0.487184261,0.46583504,0.554272947,0.443865202,0.508781729,0.482777881,0.484143238,0.527834668,0.305157326,0.705393161,0.340284243,0.666170173,0.406628188,0.600074474,0.566933532,0.452305592,0.311425557,0.660336374,0.344628561,0.603674052,0.29131757,0.713585304,0.320114194,0.687022901,0.314901012,0.694222057
camel-1.2,0.349831862,0.656893653,0.351723413,0.654161412,0.401429172,0.600252207,0.441256831,0.558743169,0.613282892,0.391025641,0.484026902,0.512925599,0.385456074,0.62211013,0.367276166,0.637032367,0.459331652,0.541298865,0.492223623,0.490016814,0.474253888,0.510088272,0.528793611,0.465636822,0.38913409,0.612442203,0.350672551,0.655737705,0.386822194,0.636612022,0.513345944,0.482555696,0.382934006,0.624737285,0.471941992,0.506620429,0.444199243,0.562526272,0.341950399,0.666456494,0.39050021,0.613177806
camel-1.2,0.310894065,0.698647633,0.366341097,0.645379414,0.329827198,0.683170548,0.367317806,0.655747558,0.661382419,0.351314801,0.538993238,0.474830954,0.334936138,0.672727273,0.361833208,0.646656649,0.512246431,0.487603306,0.575507137,0.434184823,0.532607062,0.480465815,0.480916604,0.531329827,0.318482344,0.69797145,0.313373403,0.697220135,0.346356123,0.690683696,0.585499624,0.432156273,0.443350864,0.577235162,0.492486852,0.592111195,0.31419985,0.696243426,0.31525169,0.694214876,0.324267468,0.68985725
camel-1.2,0.31603918,0.691766146,0.400214264,0.607820631,0.395852464,0.609810223,0.374426079,0.602464034,0.68067034,0.327364555,0.386975819,0.60889195,0.347107438,0.656183043,0.333180288,0.675007652,0.441460055,0.488980716,0.39600551,0.594582185,0.386057545,0.582108968,0.498699112,0.515304561,0.326369758,0.672711968,0.321548822,0.686026936,0.342898684,0.633991429,0.427762473,0.59879094,0.411616162,0.577211509,0.412764004,0.423630242,0.299204163,0.69704622,0.302724212,0.705769819,0.315044383,0.683501684
camel-1.2,0.382601131,0.625750326,0.438277512,0.57016094,0.385819922,0.608264463,0.425663332,0.549108308,0.614789039,0.393649413,0.357807742,0.642888212,0.382601131,0.623401479,0.420704654,0.591909526,0.428969117,0.527359722,0.486211396,0.500217486,0.372683776,0.6246194,0.501957373,0.509003915,0.403305785,0.588603741,0.384428012,0.623749456,0.358503697,0.618529796,0.465593736,0.535015224,0.397216181,0.613832101,0.484123532,0.478294911,0.366072205,0.628012179,0.388864724,0.620965637,0.368247064,0.636102653
camel-1.2,0.325129342,0.681818182,0.390465632,0.61736881,0.345454545,0.655284553,0.366297118,0.61315595,0.666149298,0.341463415,0.41286031,0.53030303,0.339689579,0.661936438,0.368144863,0.629342203,0.46940133,0.509977827,0.503621582,0.462823356,0.401552106,0.537767923,0.509903917,0.481152993,0.315003695,0.688248337,0.32609017,0.678492239,0.299556541,0.658610495,0.518181818,0.452549889,0.364005913,0.611160384,0.45646711,0.520916482,0.309608278,0.683148559,0.318181818,0.684774575,0.323872875,0.678935698
camel-1.2,0.286607391,0.72214504,0.41066963,0.597527091,0.368018894,0.640386218,0.354959711,0.655181995,0.713462073,0.293901084,0.497638233,0.517227008,0.306612948,0.701097527,0.294665185,0.713392609,0.497846624,0.488399555,0.538691303,0.465407058,0.505834954,0.4936788,0.47103362,0.536607391,0.282578494,0.722214504,0.287024173,0.72158933,0.382397888,0.658307863,0.535912754,0.483189775,0.348916366,0.655181995,0.362461795,0.640872465,0.286537927,0.720061128,0.278132815,0.732495138,0.298346763,0.711656016
camel-1.2,0.347307385,0.661090376,0.400893095,0.606904825,0.435483871,0.563916289,0.427152759,0.576246334,0.656158358,0.357904559,0.484870701,0.555318582,0.371634231,0.640029326,0.347973874,0.660290589,0.473873634,0.496001066,0.503132498,0.51026393,0.493735004,0.533457745,0.521260997,0.499866702,0.400693148,0.60603839,0.348307118,0.660557185,0.41628899,0.600173287,0.491468942,0.545054652,0.410290589,0.6264996,0.489802719,0.503132498,0.353239136,0.657691282,0.345574513,0.667821914,0.351906158,0.664822714
camel-1.2,0.340866925,0.667481869,0.403356384,0.603811773,0.333614438,0.671276775,0.35731152,0.612835217,0.612835217,0.394417271,0.430342385,0.519902176,0.317169843,0.682324169,0.336060044,0.664951931,0.445690673,0.448220611,0.459099342,0.505903188,0.425198178,0.505565863,0.454967111,0.569910609,0.323747681,0.678697925,0.343734188,0.664614606,0.340023613,0.648844662,0.503035925,0.481615787,0.384803508,0.599679541,0.406813965,0.466267499,0.349637376,0.650699949,0.335048069,0.67228875,0.345505144,0.656012818
camel-1.2,0.416551882,0.589187328,0.466253444,0.540174472,0.391528926,0.609618916,0.433539945,0.568985308,0.570821855,0.43422865,0.459481175,0.57231405,0.427112029,0.581955923,0.443067034,0.559687787,0.452479339,0.53030303,0.54912764,0.462235996,0.464302112,0.55268595,0.518480257,0.481404959,0.419880624,0.591483012,0.421372819,0.585169881,0.429407713,0.584366391,0.542125803,0.483241506,0.437098255,0.533402204,0.472681359,0.466483012,0.3837236,0.620523416,0.404843893,0.606060606,0.404958678,0.599977043
camel-1.2,0.313163284,0.695028859,0.374480233,0.633215416,0.354434308,0.656426488,0.374914665,0.636690871,0.677589524,0.330850866,0.443368708,0.560789425,0.329857879,0.677837771,0.343759697,0.665611618,0.482219326,0.489914975,0.494383417,0.505306274,0.454663936,0.54663936,0.489294359,0.523428288,0.306336498,0.697883696,0.318376466,0.688884751,0.327251288,0.677030969,0.493700739,0.517966859,0.440265624,0.581269782,0.498355365,0.504561534,0.328244275,0.67560355,0.304536709,0.704710482,0.316142245,0.690622479
camel-1.2,0.270728247,0.735970996,0.388319672,0.61869483,0.330627364,0.676071879,0.289092055,0.710671501,0.713508827,0.294687894,0.517969735,0.552254098,0.275063052,0.731478562,0.275141866,0.735498108,0.546500631,0.468237705,0.531210593,0.49692623,0.516078184,0.541062421,0.483685372,0.518600252,0.275457125,0.730217528,0.270964691,0.735576923,0.343395334,0.653530895,0.566834805,0.481793821,0.295081967,0.695933165,0.336380832,0.640211223,0.276481715,0.733527743,0.271201135,0.736601513,0.278136822,0.729114124
camel-1.2,0.398412569,0.608951804,0.415759758,0.593322969,0.390148106,0.617625399,0.44497177,0.542590623,0.590459046,0.420014729,0.41256853,0.591850094,0.399967269,0.605105965,0.391866459,0.615252434,0.431143114,0.507241633,0.45847312,0.53162589,0.430079372,0.548072989,0.50732346,0.51542427,0.397348826,0.616152524,0.401031012,0.606824319,0.399967269,0.593486621,0.453645365,0.561737992,0.424515179,0.567956796,0.480238933,0.508305376,0.37271909,0.632108665,0.389166189,0.61828001,0.405285983,0.602814827
camel-1.2,0.344030244,0.665025497,0.393001583,0.614735361,0.339106735,0.638561632,0.458765606,0.521716195,0.592227888,0.414893617,0.448303148,0.507385265,0.345173202,0.652277123,0.332161069,0.661684544,0.419113768,0.507033585,0.547564621,0.418850009,0.441005803,0.50483559,0.56242307,0.448566907,0.388517672,0.591084931,0.340777211,0.666520134,0.352382627,0.623879022,0.531123615,0.452787058,0.355459821,0.653420081,0.421311764,0.500351679,0.370845789,0.6153508,0.338227536,0.66845437,0.3558115,0.654387199
camel-1.2,0.38187208,0.625134747,0.470086238,0.534225656,0.434333453,0.566385196,0.416546892,0.587675171,0.63986705,0.366960115,0.466582824,0.517606899,0.413762127,0.591897233,0.446370823,0.558390226,0.460923464,0.528476464,0.521469637,0.469906576,0.457509881,0.522008624,0.456431908,0.538986705,0.353036292,0.659719727,0.38582465,0.621451671,0.42040963,0.608426159,0.540603665,0.456701401,0.410348545,0.567193676,0.431728351,0.485806683,0.32635645,0.683794466,0.368397413,0.64067553,0.353485447,0.655318002
camel-1.2,0.264378199,0.74284854,0.367720566,0.638663053,0.396507076,0.59680819,0.304727492,0.686901536,0.712014453,0.29382716,0.4899729,0.535019572,0.27931346,0.726347486,0.271544715,0.731165312,0.46504065,0.486118639,0.508280638,0.491237579,0.486540199,0.529900632,0.489852454,0.518398073,0.310087323,0.676362541,0.267630232,0.739716953,0.381933153,0.633544113,0.526528154,0.507557964,0.321650105,0.687925324,0.374104185,0.60788919,0.310930443,0.691659139,0.264558868,0.744835893,0.300752785,0.709003312
