,LocRfc_A,LocRfc_D,amc_A,amc_D,avg_cc_A,avg_cc_D,ca_A,ca_D,cam_A,cam_D,cbm_A,cbm_D,cbo_A,cbo_D,ce_A,ce_D,dam_A,dam_D,dit_A,dit_D,ic_A,ic_D,lcom3_A,lcom3_D,lcom_A,lcom_D,loc_A,loc_D,max_cc_A,max_cc_D,mfa_A,mfa_D,moa_A,moa_D,noc_A,noc_D,npm_A,npm_D,rfc_A,rfc_D,wmc_A,wmc_D
jedit-4.2,-0.162861492,0.162861492,-0.102739726,0.102739726,-0.142313546,0.142313546,-0.121385084,0.121385084,0.131659056,-0.131659056,-0.04718417,0.04718417,-0.129375951,0.129375951,-0.103881279,0.103881279,-0.0152207,0.0152207,0.017123288,-0.017123288,-0.030060883,0.030060883,-0.01674277,0.01674277,-0.079908676,0.079908676,-0.160197869,0.160197869,-0.162861492,0.162861492,0.040715373,-0.040715373,-0.074581431,0.074581431,-0.008371385,0.008371385,-0.142313546,0.142313546,-0.153729072,0.153729072,-0.127473364,0.127473364
jedit-4.2,-0.131846635,0.131846635,-0.019953052,0.019953052,-0.089593114,0.089593114,-0.161189358,0.161189358,0.11971831,-0.11971831,0.011345853,-0.011345853,-0.154929577,0.154929577,-0.141627543,0.141627543,-0.086071987,0.086071987,0.049295775,-0.049295775,0.026604069,-0.026604069,-0.019170579,0.019170579,-0.158841941,0.158841941,-0.129499218,0.129499218,-0.118544601,0.118544601,0.063380282,-0.063380282,-0.149061033,0.149061033,-0.032081377,0.032081377,-0.103286385,0.103286385,-0.144757433,0.144757433,-0.142018779,0.142018779
jedit-4.2,-0.15623843,0.15623843,-0.026286561,0.026286561,-0.097741577,0.097741577,-0.152536098,0.152536098,0.133654202,-0.133654202,-0.058496853,0.058496853,-0.12884117,0.12884117,-0.07293595,0.07293595,-0.032210292,0.032210292,-0.023324695,0.023324695,-0.04442799,0.04442799,-0.022584228,0.022584228,-0.159940763,0.159940763,-0.153276564,0.153276564,-0.125879304,0.125879304,-0.007034432,0.007034432,-0.098852277,0.098852277,-0.026656794,0.026656794,-0.166975194,0.166975194,-0.155868197,0.155868197,-0.158089596,0.158089596
jedit-4.2,-0.229914846,0.229914846,-0.066271751,0.066271751,-0.131803036,0.131803036,-0.182154757,0.182154757,0.205849685,-0.205849685,-0.064420585,0.064420585,-0.194372455,0.194372455,-0.215105516,0.215105516,-0.057756387,0.057756387,-0.026286561,0.026286561,-0.058867086,0.058867086,-0.024805628,0.024805628,-0.191410589,0.191410589,-0.225101814,0.225101814,-0.183265457,0.183265457,0.006664198,-0.006664198,-0.19844502,0.19844502,-0.017771196,0.017771196,-0.178452425,0.178452425,-0.229914846,0.229914846,-0.221399482,0.221399482
jedit-4.2,-0.096260644,0.096260644,0.000740466,-0.000740466,-0.038504258,0.038504258,-0.138837468,0.138837468,0.121436505,-0.121436505,-0.015549796,0.015549796,-0.124398371,0.124398371,-0.107737875,0.107737875,-0.02961866,0.02961866,0.025546094,-0.025546094,-0.009626064,0.009626064,-0.044798223,0.044798223,-0.162162162,0.162162162,-0.093669011,0.093669011,-0.065161051,0.065161051,0.035912625,-0.035912625,-0.075897816,0.075897816,-0.031469826,0.031469826,-0.136616068,0.136616068,-0.122917438,0.122917438,-0.136986301,0.136986301
jedit-4.2,-0.166286149,0.166286149,-0.154870624,0.154870624,-0.167808219,0.167808219,-0.098173516,0.098173516,0.146499239,-0.146499239,0.073059361,-0.073059361,-0.151445967,0.151445967,-0.177701674,0.177701674,-0.057458143,0.057458143,0.089802131,-0.089802131,0.069254186,-0.069254186,0.055936073,-0.055936073,-0.091324201,0.091324201,-0.165525114,0.165525114,-0.168569254,0.168569254,0.099695586,-0.099695586,-0.109208524,0.109208524,0.023972603,-0.023972603,-0.060502283,0.060502283,-0.166666667,0.166666667,-0.110350076,0.110350076
jedit-4.2,-0.138106416,0.138106416,-0.089593114,0.089593114,-0.093505477,0.093505477,-0.107981221,0.107981221,0.137323944,-0.137323944,-0.07942097,0.07942097,-0.095461659,0.095461659,-0.095461659,0.095461659,-0.06885759,0.06885759,-0.072769953,0.072769953,-0.079812207,0.079812207,0.012128326,-0.012128326,-0.122065728,0.122065728,-0.135758998,0.135758998,-0.126760563,0.126760563,-0.044600939,0.044600939,-0.113067293,0.113067293,0.024647887,-0.024647887,-0.107589984,0.107589984,-0.133020344,0.133020344,-0.123239437,0.123239437
jedit-4.2,-0.146982599,0.146982599,-0.043687523,0.043687523,-0.072565716,0.072565716,-0.169566827,0.169566827,0.141799334,-0.141799334,0.000740466,-0.000740466,-0.162162162,0.162162162,-0.122176971,0.122176971,-0.058867086,0.058867086,0.019252129,-0.019252129,0.01258793,-0.01258793,0.018881896,-0.018881896,-0.160310996,0.160310996,-0.141058867,0.141058867,-0.097001111,0.097001111,0.026656794,-0.026656794,-0.12661977,0.12661977,-0.031469826,0.031469826,-0.090336912,0.090336912,-0.166975194,0.166975194,-0.161421696,0.161421696
jedit-4.2,-0.174750093,0.174750093,-0.079600148,0.079600148,-0.128470937,0.128470937,-0.150314698,0.150314698,0.181044058,-0.181044058,-0.041466124,0.041466124,-0.15512773,0.15512773,-0.161051462,0.161051462,-0.084783414,0.084783414,-0.006293965,0.006293965,-0.041836357,0.041836357,0.014439097,-0.014439097,-0.130692336,0.130692336,-0.174009626,0.174009626,-0.15512773,0.15512773,0.027027027,-0.027027027,-0.20066642,0.20066642,-0.006293965,0.006293965,-0.114402073,0.114402073,-0.167715661,0.167715661,-0.15734913,0.15734913
jedit-4.2,-0.145871899,0.145871899,-0.110329508,0.110329508,-0.146242133,0.146242133,-0.08441318,0.08441318,0.125509071,-0.125509071,-0.05923732,0.05923732,-0.12661977,0.12661977,-0.148833765,0.148833765,-0.02739726,0.02739726,-0.035912625,0.035912625,-0.069974084,0.069974084,0.029248427,-0.029248427,-0.092558312,0.092558312,-0.145871899,0.145871899,-0.149574232,0.149574232,-0.018511662,0.018511662,-0.052943354,0.052943354,0.025916327,-0.025916327,-0.103295076,0.103295076,-0.141799334,0.141799334,-0.090707146,0.090707146
jedit-4.2,-0.170091324,0.170091324,-0.070015221,0.070015221,-0.108828006,0.108828006,-0.126331811,0.126331811,0.141171994,-0.141171994,0.009893455,-0.009893455,-0.118340944,0.118340944,-0.120243531,0.120243531,-0.021689498,0.021689498,0.028538813,-0.028538813,0.017503805,-0.017503805,-0.03500761,0.03500761,-0.182267884,0.182267884,-0.169710807,0.169710807,-0.138508371,0.138508371,0.038812785,-0.038812785,-0.127853881,0.127853881,-0.015981735,0.015981735,-0.163622527,0.163622527,-0.169710807,0.169710807,-0.173896499,0.173896499
jedit-4.2,-0.156494523,0.156494523,-0.032472613,0.032472613,-0.077464789,0.077464789,-0.167840376,0.167840376,0.169796557,-0.169796557,-0.045774648,0.045774648,-0.154538341,0.154538341,-0.133020344,0.133020344,-0.035211268,0.035211268,-0.013302034,0.013302034,-0.038341158,0.038341158,-0.051643192,0.051643192,-0.185054773,0.185054773,-0.151408451,0.151408451,-0.116979656,0.116979656,0.01486698,-0.01486698,-0.07198748,0.07198748,-0.004303599,0.004303599,-0.185837246,0.185837246,-0.179186228,0.179186228,-0.174882629,0.174882629
jedit-4.1,-0.230926779,0.230926779,-0.110087046,0.110087046,-0.223758321,0.223758321,-0.230926779,0.230926779,0.267281106,-0.267281106,-0.028161802,0.028161802,-0.253968254,0.253968254,-0.174603175,0.174603175,-0.080901178,0.080901178,0.021505376,-0.021505376,-0.037890425,0.037890425,0.014336918,-0.014336918,-0.220174091,0.220174091,-0.233486943,0.233486943,-0.273937532,0.273937532,0.056835637,-0.056835637,-0.186891961,0.186891961,-0.02764977,0.02764977,-0.195084485,0.195084485,-0.259088582,0.259088582,-0.259600614,0.259600614
jedit-4.1,-0.192012289,0.192012289,-0.017409114,0.017409114,-0.123399898,0.123399898,-0.142857143,0.142857143,0.210957501,-0.210957501,-0.044034818,0.044034818,-0.136200717,0.136200717,-0.186379928,0.186379928,-0.094726062,0.094726062,0.043522785,-0.043522785,-0.058883769,0.058883769,0.023553507,-0.023553507,-0.247311828,0.247311828,-0.187403994,0.187403994,-0.1515617,0.1515617,0.070660522,-0.070660522,-0.148489503,0.148489503,-0.002560164,0.002560164,-0.187403994,0.187403994,-0.233486943,0.233486943,-0.209933436,0.209933436
jedit-4.1,-0.243215566,0.243215566,-0.117255504,0.117255504,-0.193548387,0.193548387,-0.143881208,0.143881208,0.223246288,-0.223246288,0.032770097,-0.032770097,-0.184331797,0.184331797,-0.185355863,0.185355863,-0.068100358,0.068100358,0.089093702,-0.089093702,0.047619048,-0.047619048,0.036354327,-0.036354327,-0.171018945,0.171018945,-0.243727599,0.243727599,-0.211981567,0.211981567,0.12749616,-0.12749616,-0.155657962,0.155657962,0.005120328,-0.005120328,-0.153097798,0.153097798,-0.239119304,0.239119304,-0.278545827,0.278545827
jedit-4.1,-0.327340032,0.327340032,-0.259650978,0.259650978,-0.236382866,0.236382866,-0.031200423,0.031200423,0.194077208,-0.194077208,-0.066102591,0.066102591,-0.122157589,0.122157589,-0.242199894,0.242199894,-0.076679006,0.076679006,-0.077207827,0.077207827,-0.060285563,0.060285563,0.004230566,-0.004230566,-0.201480698,0.201480698,-0.324167107,0.324167107,-0.234796404,0.234796404,-0.023796933,0.023796933,-0.115282919,0.115282919,0.031729244,-0.031729244,-0.185087255,0.185087255,-0.335801163,0.335801163,-0.234267583,0.234267583
jedit-4.1,-0.309836066,0.309836066,-0.108196721,0.108196721,-0.21420765,0.21420765,-0.186885246,0.186885246,0.21420765,-0.21420765,-0.106010929,0.106010929,-0.190163934,0.190163934,-0.256284153,0.256284153,-0.044262295,0.044262295,-0.028415301,0.028415301,-0.071584699,0.071584699,-0.044262295,0.044262295,-0.26010929,0.26010929,-0.303825137,0.303825137,-0.280874317,0.280874317,0.03715847,-0.03715847,-0.208196721,0.208196721,0.006557377,-0.006557377,-0.168306011,0.168306011,-0.340983607,0.340983607,-0.301092896,0.301092896
jedit-4.1,-0.267793139,0.267793139,-0.032770097,0.032770097,-0.115719406,0.115719406,-0.221198157,0.221198157,0.261136713,-0.261136713,-0.10343062,0.10343062,-0.258064516,0.258064516,-0.188428059,0.188428059,-0.104966718,0.104966718,0.018945212,-0.018945212,-0.093701997,0.093701997,0.009728623,-0.009728623,-0.264720942,0.264720942,-0.267793139,0.267793139,-0.182795699,0.182795699,0.087557604,-0.087557604,-0.181259601,0.181259601,0.01484895,-0.01484895,-0.183819764,0.183819764,-0.315924219,0.315924219,-0.332821301,0.332821301
jedit-4.1,-0.252432156,0.252432156,-0.216589862,0.216589862,-0.320532514,0.320532514,-0.089093702,0.089093702,0.315412186,-0.315412186,0.043010753,-0.043010753,-0.173067076,0.173067076,-0.243727599,0.243727599,-0.074244752,0.074244752,0.019969278,-0.019969278,0.046082949,-0.046082949,-0.009728623,0.009728623,-0.135176651,0.135176651,-0.251920123,0.251920123,-0.323604711,0.323604711,0.04813108,-0.04813108,-0.176139273,0.176139273,0.05734767,-0.05734767,-0.0906298,0.0906298,-0.242703533,0.242703533,-0.182283666,0.182283666
jedit-4.1,-0.219662058,0.219662058,-0.088581669,0.088581669,-0.190988223,0.190988223,-0.102918587,0.102918587,0.179723502,-0.179723502,-0.06656426,0.06656426,-0.125448029,0.125448029,-0.19047619,0.19047619,-0.096774194,0.096774194,0.036354327,-0.036354327,-0.074244752,0.074244752,0.012800819,-0.012800819,-0.233486943,0.233486943,-0.21812596,0.21812596,-0.228366615,0.228366615,0.053251408,-0.053251408,-0.145929339,0.145929339,0.003584229,-0.003584229,-0.205837174,0.205837174,-0.238095238,0.238095238,-0.226318484,0.226318484
jedit-4.1,-0.272342676,0.272342676,-0.127974617,0.127974617,-0.122157589,0.122157589,-0.230037017,0.230037017,0.180327869,-0.180327869,-0.024325754,0.024325754,-0.206768905,0.206768905,-0.135906928,0.135906928,-0.002115283,0.002115283,0.024325754,-0.024325754,-0.025912216,0.025912216,-0.017979905,0.017979905,-0.23902697,0.23902697,-0.267054469,0.267054469,-0.153358012,0.153358012,0.06504495,-0.06504495,-0.123744051,0.123744051,-0.046536224,0.046536224,-0.214172396,0.214172396,-0.271285034,0.271285034,-0.269698572,0.269698572
jedit-4.1,-0.261748634,0.261748634,-0.115300546,0.115300546,-0.175409836,0.175409836,-0.119672131,0.119672131,0.172677596,-0.172677596,-0.053551913,0.053551913,-0.121311475,0.121311475,-0.230054645,0.230054645,-0.101639344,0.101639344,-0.044808743,0.044808743,-0.040437158,0.040437158,0.061202186,-0.061202186,-0.23442623,0.23442623,-0.259016393,0.259016393,-0.244262295,0.244262295,-0.015300546,0.015300546,-0.177595628,0.177595628,-0.027322404,0.027322404,-0.198360656,0.198360656,-0.289617486,0.289617486,-0.246448087,0.246448087
jedit-4.1,-0.311315924,0.311315924,-0.154633897,0.154633897,-0.224270353,0.224270353,-0.136200717,0.136200717,0.207885305,-0.207885305,-0.082437276,0.082437276,-0.138760881,0.138760881,-0.159754224,0.159754224,-0.117767537,0.117767537,-0.028161802,0.028161802,-0.108038914,0.108038914,0.055299539,-0.055299539,-0.265745008,0.265745008,-0.302099334,0.302099334,-0.250384025,0.250384025,0.030209933,-0.030209933,-0.163338454,0.163338454,-0.001024066,0.001024066,-0.183307732,0.183307732,-0.323604711,0.323604711,-0.309779826,0.309779826
jedit-4.1,-0.224270353,0.224270353,-0.172043011,0.172043011,-0.238095238,0.238095238,-0.096262161,0.096262161,0.202764977,-0.202764977,0.039938556,-0.039938556,-0.086533538,0.086533538,-0.147977471,0.147977471,-0.065540195,0.065540195,0.072196621,-0.072196621,0.037378392,-0.037378392,0.002560164,-0.002560164,-0.162826421,0.162826421,-0.225806452,0.225806452,-0.260112647,0.260112647,0.098310292,-0.098310292,-0.153097798,0.153097798,-0.003072197,0.003072197,-0.146441372,0.146441372,-0.213005632,0.213005632,-0.207885305,0.207885305
jedit-4.1,-0.289298515,0.289298515,-0.098822325,0.098822325,-0.244751664,0.244751664,-0.192524322,0.192524322,0.285714286,-0.285714286,-0.093189964,0.093189964,-0.181259601,0.181259601,-0.197132616,0.197132616,-0.083973374,0.083973374,-0.002560164,0.002560164,-0.076292883,0.076292883,-0.041474654,0.041474654,-0.266769073,0.266769073,-0.286226318,0.286226318,-0.302099334,0.302099334,0.045058884,-0.045058884,-0.189964158,0.189964158,-0.031233999,0.031233999,-0.223758321,0.223758321,-0.299027138,0.299027138,-0.281105991,0.281105991
jedit-4.1,-0.190375463,0.190375463,-0.080380751,0.080380751,-0.100475939,0.100475939,-0.172395558,0.172395558,0.224219989,-0.224219989,0.035430989,-0.035430989,-0.226864093,0.226864093,-0.240084611,0.240084611,-0.075621364,0.075621364,0.02168165,-0.02168165,0.027498678,-0.027498678,0.031200423,-0.031200423,-0.13802221,0.13802221,-0.18826018,0.18826018,-0.155473295,0.155473295,0.034373347,-0.034373347,-0.144368059,0.144368059,0.023796933,-0.023796933,-0.16657853,0.16657853,-0.255420412,0.255420412,-0.16657853,0.16657853
jedit-4.1,-0.286338798,0.286338798,-0.080874317,0.080874317,-0.167759563,0.167759563,-0.179234973,0.179234973,0.207650273,-0.207650273,-0.107103825,0.107103825,-0.228961749,0.228961749,-0.24863388,0.24863388,-0.02568306,0.02568306,-0.01420765,0.01420765,-0.074863388,0.074863388,-0.02568306,0.02568306,-0.30273224,0.30273224,-0.280874317,0.280874317,-0.208743169,0.208743169,0.03989071,-0.03989071,-0.168306011,0.168306011,0.024590164,-0.024590164,-0.20273224,0.20273224,-0.28579235,0.28579235,-0.320765027,0.320765027
jedit-4.1,-0.231950845,0.231950845,-0.163338454,0.163338454,-0.170506912,0.170506912,-0.060419867,0.060419867,0.204813108,-0.204813108,-0.068100358,0.068100358,-0.144393241,0.144393241,-0.181259601,0.181259601,-0.096774194,0.096774194,-0.115207373,0.115207373,-0.076804916,0.076804916,0.025089606,-0.025089606,-0.246287762,0.246287762,-0.222222222,0.222222222,-0.219150026,0.219150026,-0.043010753,0.043010753,-0.132616487,0.132616487,-0.08141321,0.08141321,-0.132616487,0.132616487,-0.274961598,0.274961598,-0.231438812,0.231438812
jedit-4.1,-0.301075269,0.301075269,-0.132104455,0.132104455,-0.185355863,0.185355863,-0.153609831,0.153609831,0.231950845,-0.231950845,-0.016385049,0.016385049,-0.186891961,0.186891961,-0.196108551,0.196108551,-0.023041475,0.023041475,0.086533538,-0.086533538,0,0,-0.041986687,0.041986687,-0.180747568,0.180747568,-0.300563236,0.300563236,-0.219662058,0.219662058,0.111623144,-0.111623144,-0.186379928,0.186379928,0.023553507,-0.023553507,-0.214541731,0.214541731,-0.273425499,0.273425499,-0.275985663,0.275985663
jedit-4.1,-0.181771633,0.181771633,0.011264721,-0.011264721,-0.180235535,0.180235535,-0.162314388,0.162314388,0.173067076,-0.173067076,0.010752688,-0.010752688,-0.10906298,0.10906298,-0.117255504,0.117255504,-0.135688684,0.135688684,0.056835637,-0.056835637,0.022529442,-0.022529442,0.044546851,-0.044546851,-0.195596518,0.195596518,-0.17921147,0.17921147,-0.186379928,0.186379928,0.089093702,-0.089093702,-0.168970814,0.168970814,0.030721966,-0.030721966,-0.193036354,0.193036354,-0.207373272,0.207373272,-0.265232975,0.265232975
jedit-4.1,-0.257006875,0.257006875,-0.154944474,0.154944474,-0.228979376,0.228979376,-0.172395558,0.172395558,0.244843998,-0.244843998,-0.089899524,0.089899524,-0.185087255,0.185087255,-0.213114754,0.213114754,-0.025912216,0.025912216,-0.019566367,0.019566367,-0.093072448,0.093072448,-0.047065045,0.047065045,-0.204653622,0.204653622,-0.258064516,0.258064516,-0.270756214,0.270756214,0.028027499,-0.028027499,-0.097303014,0.097303014,0.013220518,-0.013220518,-0.147012163,0.147012163,-0.263352723,0.263352723,-0.218931782,0.218931782
jedit-4.1,-0.309836066,0.309836066,-0.140437158,0.140437158,-0.228961749,0.228961749,-0.170491803,0.170491803,0.231147541,-0.231147541,-0.022404372,0.022404372,-0.226775956,0.226775956,-0.275409836,0.275409836,-0.101092896,0.101092896,0.019125683,-0.019125683,-0.025136612,0.025136612,0.033333333,-0.033333333,-0.261202186,0.261202186,-0.304371585,0.304371585,-0.273770492,0.273770492,0.045901639,-0.045901639,-0.21147541,0.21147541,0.016393443,-0.016393443,-0.18852459,0.18852459,-0.328961749,0.328961749,-0.260655738,0.260655738
jedit-4.1,-0.319508449,0.319508449,-0.179723502,0.179723502,-0.206861239,0.206861239,-0.159242192,0.159242192,0.236047107,-0.236047107,-0.062980031,0.062980031,-0.224270353,0.224270353,-0.257040451,0.257040451,-0.12391193,0.12391193,-0.023553507,0.023553507,-0.059395801,0.059395801,0.027137737,-0.027137737,-0.274961598,0.274961598,-0.314388121,0.314388121,-0.26625704,0.26625704,0.034818228,-0.034818228,-0.215565796,0.215565796,-0.019969278,0.019969278,-0.215053763,0.215053763,-0.319508449,0.319508449,-0.27905786,0.27905786
jedit-4.1,-0.31233999,0.31233999,-0.195596518,0.195596518,-0.252944188,0.252944188,-0.096262161,0.096262161,0.261136713,-0.261136713,-0.101382488,0.101382488,-0.124423963,0.124423963,-0.210445469,0.210445469,-0.090117768,0.090117768,-0.087557604,0.087557604,-0.096262161,0.096262161,-0.005120328,0.005120328,-0.282642089,0.282642089,-0.309779826,0.309779826,-0.299027138,0.299027138,-0.013824885,0.013824885,-0.211981567,0.211981567,-0.003072197,0.003072197,-0.202764977,0.202764977,-0.309779826,0.309779826,-0.305171531,0.305171531
jedit-4.1,-0.30875576,0.30875576,-0.154633897,0.154633897,-0.274449565,0.274449565,-0.189452125,0.189452125,0.256016385,-0.256016385,-0.005120328,0.005120328,-0.23297491,0.23297491,-0.233998976,0.233998976,-0.135176651,0.135176651,-0.033794163,0.033794163,0.006144393,-0.006144393,0.026113671,-0.026113671,-0.156169995,0.156169995,-0.306707629,0.306707629,-0.272401434,0.272401434,0.01843318,-0.01843318,-0.207885305,0.207885305,0.013312852,-0.013312852,-0.111111111,0.111111111,-0.314388121,0.314388121,-0.293394777,0.293394777
jedit-4.1,-0.21734532,0.21734532,-0.105764146,0.105764146,-0.102062401,0.102062401,-0.134849286,0.134849286,0.188789001,-0.188789001,-0.081967213,0.081967213,-0.095187731,0.095187731,-0.151242729,0.151242729,-0.134320465,0.134320465,-0.025383395,0.025383395,-0.090428345,0.090428345,0.011105235,-0.011105235,-0.185087255,0.185087255,-0.21047065,0.21047065,-0.148598625,0.148598625,-0.019037546,0.019037546,-0.161819143,0.161819143,0.022739291,-0.022739291,-0.17398202,0.17398202,-0.236382866,0.236382866,-0.18085669,0.18085669
jedit-4.1,-0.148087432,0.148087432,-0.004371585,0.004371585,-0.133879781,0.133879781,-0.166120219,0.166120219,0.181967213,-0.181967213,0.047540984,-0.047540984,-0.193989071,0.193989071,-0.153551913,0.153551913,0.079781421,-0.079781421,0.181967213,-0.181967213,0.046994536,-0.046994536,-0.046994536,0.046994536,-0.210382514,0.210382514,-0.140437158,0.140437158,-0.164480874,0.164480874,0.190163934,-0.190163934,-0.020218579,0.020218579,-0.002185792,0.002185792,-0.189617486,0.189617486,-0.175956284,0.175956284,-0.194535519,0.194535519
jedit-4.0,-0.191961925,0.191961925,-0.124272871,0.124272871,-0.162876785,0.162876785,-0.104706504,0.104706504,0.111581174,-0.111581174,-0.02908514,0.02908514,-0.10840825,0.10840825,-0.086197779,0.086197779,-0.102591222,0.102591222,0.011105235,-0.011105235,-0.000528821,0.000528821,0.047593866,-0.047593866,-0.134320465,0.134320465,-0.186144897,0.186144897,-0.184558435,0.184558435,0.001057641,-0.001057641,-0.07244844,0.07244844,0.03648863,-0.03648863,-0.185616076,0.185616076,-0.191433104,0.191433104,-0.155473295,0.155473295
jedit-4.0,-0.243169399,0.243169399,-0.169398907,0.169398907,-0.236612022,0.236612022,-0.179234973,0.179234973,0.227322404,-0.227322404,-0.026775956,0.026775956,-0.204918033,0.204918033,-0.224043716,0.224043716,-0.152459016,0.152459016,0.044262295,-0.044262295,-0.022404372,0.022404372,0.079234973,-0.079234973,-0.157377049,0.157377049,-0.243715847,0.243715847,-0.270491803,0.270491803,0.057923497,-0.057923497,-0.185245902,0.185245902,0.008196721,-0.008196721,-0.138797814,0.138797814,-0.228961749,0.228961749,-0.190710383,0.190710383
jedit-4.0,-0.273770492,0.273770492,-0.107103825,0.107103825,-0.178142077,0.178142077,-0.149180328,0.149180328,0.226229508,-0.226229508,-0.036612022,0.036612022,-0.16557377,0.16557377,-0.175409836,0.175409836,-0.154644809,0.154644809,0.001639344,-0.001639344,-0.033333333,0.033333333,0.05136612,-0.05136612,-0.231693989,0.231693989,-0.27704918,0.27704918,-0.204371585,0.204371585,0.044808743,-0.044808743,-0.284699454,0.284699454,0.032786885,-0.032786885,-0.265027322,0.265027322,-0.279781421,0.279781421,-0.259016393,0.259016393
jedit-4.0,-0.265027322,0.265027322,-0.125136612,0.125136612,-0.131147541,0.131147541,-0.133879781,0.133879781,0.224590164,-0.224590164,-0.120765027,0.120765027,-0.223497268,0.223497268,-0.249726776,0.249726776,-0.203278689,0.203278689,-0.085245902,0.085245902,-0.105464481,0.105464481,0.06010929,-0.06010929,-0.220218579,0.220218579,-0.259562842,0.259562842,-0.229508197,0.229508197,-0.036612022,0.036612022,-0.221857923,0.221857923,-0.019125683,0.019125683,-0.140983607,0.140983607,-0.274863388,0.274863388,-0.283060109,0.283060109
jedit-4.0,-0.149726776,0.149726776,-0.024590164,0.024590164,-0.028415301,0.028415301,-0.181420765,0.181420765,0.115846995,-0.115846995,0.036612022,-0.036612022,-0.184699454,0.184699454,-0.132786885,0.132786885,-0.11420765,0.11420765,0.031693989,-0.031693989,0.03715847,-0.03715847,0.097814208,-0.097814208,-0.119672131,0.119672131,-0.144808743,0.144808743,-0.084153005,0.084153005,0.043715847,-0.043715847,-0.16557377,0.16557377,-0.012021858,0.012021858,-0.13715847,0.13715847,-0.178142077,0.178142077,-0.145355191,0.145355191
jedit-4.0,-0.227392914,0.227392914,-0.097303014,0.097303014,-0.150185087,0.150185087,-0.173453199,0.173453199,0.203595981,-0.203595981,-0.03648863,0.03648863,-0.150185087,0.150185087,-0.147012163,0.147012163,-0.176097303,0.176097303,-0.013749339,0.013749339,-0.038075093,0.038075093,0.090957166,-0.090957166,-0.16657853,0.16657853,-0.221047065,0.221047065,-0.161290323,0.161290323,0.037546272,-0.037546272,-0.167107351,0.167107351,0.023268112,-0.023268112,-0.162876785,0.162876785,-0.251718667,0.251718667,-0.226335272,0.226335272
jedit-4.0,-0.189617486,0.189617486,-0.093989071,0.093989071,-0.143169399,0.143169399,-0.059562842,0.059562842,0.184699454,-0.184699454,0.066666667,-0.066666667,-0.045901639,0.045901639,-0.109836066,0.109836066,-0.17704918,0.17704918,0.100546448,-0.100546448,0.076502732,-0.076502732,0.1,-0.1,-0.109836066,0.109836066,-0.18852459,0.18852459,-0.186338798,0.186338798,0.091256831,-0.091256831,-0.153005464,0.153005464,0.032786885,-0.032786885,-0.08852459,0.08852459,-0.173224044,0.173224044,-0.171584699,0.171584699
jedit-4.0,-0.291256831,0.291256831,-0.148087432,0.148087432,-0.154644809,0.154644809,-0.173770492,0.173770492,0.181420765,-0.181420765,-0.081967213,0.081967213,-0.186885246,0.186885246,-0.223497268,0.223497268,-0.126229508,0.126229508,-0.101639344,0.101639344,-0.04863388,0.04863388,0.02568306,-0.02568306,-0.208743169,0.208743169,-0.28852459,0.28852459,-0.240983607,0.240983607,-0.071584699,0.071584699,-0.143715847,0.143715847,0.024590164,-0.024590164,-0.209836066,0.209836066,-0.308743169,0.308743169,-0.246448087,0.246448087
jedit-4.0,-0.176502732,0.176502732,-0.095628415,0.095628415,-0.183606557,0.183606557,-0.156284153,0.156284153,0.13442623,-0.13442623,-0.023497268,0.023497268,-0.242076503,0.242076503,-0.182513661,0.182513661,-0.054098361,0.054098361,0.06557377,-0.06557377,-0.020218579,0.020218579,-0.022404372,0.022404372,-0.169398907,0.169398907,-0.173224044,0.173224044,-0.20273224,0.20273224,0.082513661,-0.082513661,-0.169398907,0.169398907,-0.019125683,0.019125683,-0.16284153,0.16284153,-0.180327869,0.180327869,-0.169945355,0.169945355
jedit-4.0,-0.253551913,0.253551913,-0.096721311,0.096721311,-0.124043716,0.124043716,-0.179781421,0.179781421,0.204371585,-0.204371585,-0.104371585,0.104371585,-0.253005464,0.253005464,-0.253551913,0.253551913,-0.184699454,0.184699454,-0.069398907,0.069398907,-0.096174863,0.096174863,0.100546448,-0.100546448,-0.246994536,0.246994536,-0.256284153,0.256284153,-0.225136612,0.225136612,-0.036065574,0.036065574,-0.290710383,0.290710383,-0.012568306,0.012568306,-0.21147541,0.21147541,-0.26010929,0.26010929,-0.258469945,0.258469945
jedit-4.0,-0.284505553,0.284505553,-0.18085669,0.18085669,-0.244843998,0.244843998,-0.103648863,0.103648863,0.226335272,-0.226335272,-0.149127446,0.149127446,-0.189846642,0.189846642,-0.221575886,0.221575886,-0.133262824,0.133262824,-0.080380751,0.080380751,-0.129561079,0.129561079,0.042305658,-0.042305658,-0.256478054,0.256478054,-0.285563194,0.285563194,-0.271285034,0.271285034,-0.008461132,0.008461132,-0.273929138,0.273929138,0.006345849,-0.006345849,-0.182443152,0.182443152,-0.279746166,0.279746166,-0.249603384,0.249603384
jedit-4.0,-0.200546448,0.200546448,-0.06557377,0.06557377,-0.098360656,0.098360656,-0.183060109,0.183060109,0.224043716,-0.224043716,0.02295082,-0.02295082,-0.226229508,0.226229508,-0.167213115,0.167213115,-0.119125683,0.119125683,0.052459016,-0.052459016,0.036065574,-0.036065574,0.043169399,-0.043169399,-0.190710383,0.190710383,-0.192349727,0.192349727,-0.144262295,0.144262295,0.08579235,-0.08579235,-0.153005464,0.153005464,-0.009289617,0.009289617,-0.165027322,0.165027322,-0.230601093,0.230601093,-0.219672131,0.219672131
